,W,H,C_IN,KERNEL_SIZE,C_OUT (filters count),STRIDE,PAD,,Layer name
,64,64,8,7,512,1,0,,Test 2553
,64,64,8,7,512,1,1,,Test 2554
,64,64,8,7,512,2,0,,Test 2555
,64,64,8,7,512,2,1,,Test 2556
,64,64,8,7,1024,1,0,,Test 2557
,64,64,8,7,1024,1,1,,Test 2558
,64,64,8,7,1024,2,0,,Test 2559
,64,64,8,7,1024,2,1,,Test 2560
,64,64,16,1,8,1,0,,Test 2561
,64,64,16,1,8,1,1,,Test 2562
,64,64,16,1,8,2,0,,Test 2563
,64,64,16,1,8,2,1,,Test 2564
,64,64,16,1,16,1,0,,Test 2565
,64,64,16,1,16,1,1,,Test 2566
,64,64,16,1,16,2,0,,Test 2567
,64,64,16,1,16,2,1,,Test 2568
,64,64,16,1,32,1,0,,Test 2569
,64,64,16,1,32,1,1,,Test 2570
,64,64,16,1,32,2,0,,Test 2571
,64,64,16,1,32,2,1,,Test 2572
,64,64,16,1,64,1,0,,Test 2573
,64,64,16,1,64,1,1,,Test 2574
,64,64,16,1,64,2,0,,Test 2575
,64,64,16,1,64,2,1,,Test 2576
,64,64,16,1,128,1,0,,Test 2577
,64,64,16,1,128,1,1,,Test 2578
,64,64,16,1,128,2,0,,Test 2579
,64,64,16,1,128,2,1,,Test 2580
,64,64,16,1,256,1,0,,Test 2581
,64,64,16,1,256,1,1,,Test 2582
,64,64,16,1,256,2,0,,Test 2583
,64,64,16,1,256,2,1,,Test 2584
,64,64,16,1,512,1,0,,Test 2585
,64,64,16,1,512,1,1,,Test 2586
,64,64,16,1,512,2,0,,Test 2587
,64,64,16,1,512,2,1,,Test 2588
,64,64,16,1,1024,1,0,,Test 2589
,64,64,16,1,1024,1,1,,Test 2590
,64,64,16,1,1024,2,0,,Test 2591
,64,64,16,1,1024,2,1,,Test 2592
,64,64,16,3,8,1,0,,Test 2593
,64,64,16,3,8,1,1,,Test 2594
,64,64,16,3,8,2,0,,Test 2595
,64,64,16,3,8,2,1,,Test 2596
,64,64,16,3,16,1,0,,Test 2597
,64,64,16,3,16,1,1,,Test 2598
,64,64,16,3,16,2,0,,Test 2599
,64,64,16,3,16,2,1,,Test 2600
,64,64,16,3,32,1,0,,Test 2601
,64,64,16,3,32,1,1,,Test 2602
,64,64,16,3,32,2,0,,Test 2603
,64,64,16,3,32,2,1,,Test 2604
,64,64,16,3,64,1,0,,Test 2605
,64,64,16,3,64,1,1,,Test 2606
,64,64,16,3,64,2,0,,Test 2607
,64,64,16,3,64,2,1,,Test 2608
,64,64,16,3,128,1,0,,Test 2609
,64,64,16,3,128,1,1,,Test 2610
,64,64,16,3,128,2,0,,Test 2611
,64,64,16,3,128,2,1,,Test 2612
,64,64,16,3,256,1,0,,Test 2613
,64,64,16,3,256,1,1,,Test 2614
,64,64,16,3,256,2,0,,Test 2615
,64,64,16,3,256,2,1,,Test 2616
,64,64,16,3,512,1,0,,Test 2617
,64,64,16,3,512,1,1,,Test 2618
,64,64,16,3,512,2,0,,Test 2619
,64,64,16,3,512,2,1,,Test 2620
,64,64,16,3,1024,1,0,,Test 2621
,64,64,16,3,1024,1,1,,Test 2622
,64,64,16,3,1024,2,0,,Test 2623
,64,64,16,3,1024,2,1,,Test 2624
,64,64,16,5,8,1,0,,Test 2625
,64,64,16,5,8,1,1,,Test 2626
,64,64,16,5,8,2,0,,Test 2627
,64,64,16,5,8,2,1,,Test 2628
,64,64,16,5,16,1,0,,Test 2629
,64,64,16,5,16,1,1,,Test 2630
,64,64,16,5,16,2,0,,Test 2631
,64,64,16,5,16,2,1,,Test 2632
,64,64,16,5,32,1,0,,Test 2633
,64,64,16,5,32,1,1,,Test 2634
,64,64,16,5,32,2,0,,Test 2635
,64,64,16,5,32,2,1,,Test 2636
,64,64,16,5,64,1,0,,Test 2637
,64,64,16,5,64,1,1,,Test 2638
,64,64,16,5,64,2,0,,Test 2639
,64,64,16,5,64,2,1,,Test 2640
,64,64,16,5,128,1,0,,Test 2641
,64,64,16,5,128,1,1,,Test 2642
,64,64,16,5,128,2,0,,Test 2643
,64,64,16,5,128,2,1,,Test 2644
,64,64,16,5,256,1,0,,Test 2645
,64,64,16,5,256,1,1,,Test 2646
,64,64,16,5,256,2,0,,Test 2647
,64,64,16,5,256,2,1,,Test 2648
,64,64,16,5,512,1,0,,Test 2649
,64,64,16,5,512,1,1,,Test 2650
,64,64,16,5,512,2,0,,Test 2651
,64,64,16,5,512,2,1,,Test 2652
,64,64,16,5,1024,1,0,,Test 2653
,64,64,16,5,1024,1,1,,Test 2654
,64,64,16,5,1024,2,0,,Test 2655
,64,64,16,5,1024,2,1,,Test 2656
,64,64,16,7,8,1,0,,Test 2657
,64,64,16,7,8,1,1,,Test 2658
,64,64,16,7,8,2,0,,Test 2659
,64,64,16,7,8,2,1,,Test 2660
,64,64,16,7,16,1,0,,Test 2661
,64,64,16,7,16,1,1,,Test 2662
,64,64,16,7,16,2,0,,Test 2663
,64,64,16,7,16,2,1,,Test 2664
,64,64,16,7,32,1,0,,Test 2665
,64,64,16,7,32,1,1,,Test 2666
,64,64,16,7,32,2,0,,Test 2667
,64,64,16,7,32,2,1,,Test 2668
,64,64,16,7,64,1,0,,Test 2669
,64,64,16,7,64,1,1,,Test 2670
,64,64,16,7,64,2,0,,Test 2671
,64,64,16,7,64,2,1,,Test 2672
,64,64,16,7,128,1,0,,Test 2673
,64,64,16,7,128,1,1,,Test 2674
,64,64,16,7,128,2,0,,Test 2675
,64,64,16,7,128,2,1,,Test 2676
,64,64,16,7,256,1,0,,Test 2677
,64,64,16,7,256,1,1,,Test 2678
,64,64,16,7,256,2,0,,Test 2679
,64,64,16,7,256,2,1,,Test 2680
,64,64,16,7,512,1,0,,Test 2681
,64,64,16,7,512,1,1,,Test 2682
,64,64,16,7,512,2,0,,Test 2683
,64,64,16,7,512,2,1,,Test 2684
,64,64,16,7,1024,1,0,,Test 2685
,64,64,16,7,1024,1,1,,Test 2686
,64,64,16,7,1024,2,0,,Test 2687
,64,64,16,7,1024,2,1,,Test 2688
,64,64,32,1,8,1,0,,Test 2689
,64,64,32,1,8,1,1,,Test 2690
,64,64,32,1,8,2,0,,Test 2691
,64,64,32,1,8,2,1,,Test 2692
,64,64,32,1,16,1,0,,Test 2693
,64,64,32,1,16,1,1,,Test 2694
,64,64,32,1,16,2,0,,Test 2695
,64,64,32,1,16,2,1,,Test 2696
,64,64,32,1,32,1,0,,Test 2697
,64,64,32,1,32,1,1,,Test 2698
,64,64,32,1,32,2,0,,Test 2699
,64,64,32,1,32,2,1,,Test 2700
,64,64,32,1,64,1,0,,Test 2701
,64,64,32,1,64,1,1,,Test 2702
,64,64,32,1,64,2,0,,Test 2703
,64,64,32,1,64,2,1,,Test 2704
,64,64,32,1,128,1,0,,Test 2705
,64,64,32,1,128,1,1,,Test 2706
,64,64,32,1,128,2,0,,Test 2707
,64,64,32,1,128,2,1,,Test 2708
,64,64,32,1,256,1,0,,Test 2709
,64,64,32,1,256,1,1,,Test 2710
,64,64,32,1,256,2,0,,Test 2711
,64,64,32,1,256,2,1,,Test 2712
,64,64,32,1,512,1,0,,Test 2713
,64,64,32,1,512,1,1,,Test 2714
,64,64,32,1,512,2,0,,Test 2715
,64,64,32,1,512,2,1,,Test 2716
,64,64,32,1,1024,1,0,,Test 2717
,64,64,32,1,1024,1,1,,Test 2718
,64,64,32,1,1024,2,0,,Test 2719
,64,64,32,1,1024,2,1,,Test 2720
,64,64,32,3,8,1,0,,Test 2721
,64,64,32,3,8,1,1,,Test 2722
,64,64,32,3,8,2,0,,Test 2723
,64,64,32,3,8,2,1,,Test 2724
,64,64,32,3,16,1,0,,Test 2725
,64,64,32,3,16,1,1,,Test 2726
,64,64,32,3,16,2,0,,Test 2727
,64,64,32,3,16,2,1,,Test 2728
,64,64,32,3,32,1,0,,Test 2729
,64,64,32,3,32,1,1,,Test 2730
,64,64,32,3,32,2,0,,Test 2731
,64,64,32,3,32,2,1,,Test 2732
,64,64,32,3,64,1,0,,Test 2733
,64,64,32,3,64,1,1,,Test 2734
,64,64,32,3,64,2,0,,Test 2735
,64,64,32,3,64,2,1,,Test 2736
,64,64,32,3,128,1,0,,Test 2737
,64,64,32,3,128,1,1,,Test 2738
,64,64,32,3,128,2,0,,Test 2739
,64,64,32,3,128,2,1,,Test 2740
,64,64,32,3,256,1,0,,Test 2741
,64,64,32,3,256,1,1,,Test 2742
,64,64,32,3,256,2,0,,Test 2743
,64,64,32,3,256,2,1,,Test 2744
,64,64,32,3,512,1,0,,Test 2745
,64,64,32,3,512,1,1,,Test 2746
,64,64,32,3,512,2,0,,Test 2747
,64,64,32,3,512,2,1,,Test 2748
,64,64,32,3,1024,1,0,,Test 2749
,64,64,32,3,1024,1,1,,Test 2750
,64,64,32,3,1024,2,0,,Test 2751
,64,64,32,3,1024,2,1,,Test 2752
,64,64,32,5,8,1,0,,Test 2753
,64,64,32,5,8,1,1,,Test 2754
,64,64,32,5,8,2,0,,Test 2755
,64,64,32,5,8,2,1,,Test 2756
,64,64,32,5,16,1,0,,Test 2757
,64,64,32,5,16,1,1,,Test 2758
,64,64,32,5,16,2,0,,Test 2759
,64,64,32,5,16,2,1,,Test 2760
,64,64,32,5,32,1,0,,Test 2761
,64,64,32,5,32,1,1,,Test 2762
,64,64,32,5,32,2,0,,Test 2763
,64,64,32,5,32,2,1,,Test 2764
,64,64,32,5,64,1,0,,Test 2765
,64,64,32,5,64,1,1,,Test 2766
,64,64,32,5,64,2,0,,Test 2767
,64,64,32,5,64,2,1,,Test 2768
,64,64,32,5,128,1,0,,Test 2769
,64,64,32,5,128,1,1,,Test 2770
,64,64,32,5,128,2,0,,Test 2771
,64,64,32,5,128,2,1,,Test 2772
,64,64,32,5,256,1,0,,Test 2773
,64,64,32,5,256,1,1,,Test 2774
,64,64,32,5,256,2,0,,Test 2775
,64,64,32,5,256,2,1,,Test 2776
,64,64,32,5,512,1,0,,Test 2777
,64,64,32,5,512,1,1,,Test 2778
,64,64,32,5,512,2,0,,Test 2779
,64,64,32,5,512,2,1,,Test 2780
,64,64,32,5,1024,1,0,,Test 2781
,64,64,32,5,1024,1,1,,Test 2782
,64,64,32,5,1024,2,0,,Test 2783
,64,64,32,5,1024,2,1,,Test 2784
,64,64,32,7,8,1,0,,Test 2785
,64,64,32,7,8,1,1,,Test 2786
,64,64,32,7,8,2,0,,Test 2787
,64,64,32,7,8,2,1,,Test 2788
,64,64,32,7,16,1,0,,Test 2789
,64,64,32,7,16,1,1,,Test 2790
,64,64,32,7,16,2,0,,Test 2791
,64,64,32,7,16,2,1,,Test 2792
,64,64,32,7,32,1,0,,Test 2793
,64,64,32,7,32,1,1,,Test 2794
,64,64,32,7,32,2,0,,Test 2795
,64,64,32,7,32,2,1,,Test 2796
,64,64,32,7,64,1,0,,Test 2797
,64,64,32,7,64,1,1,,Test 2798
,64,64,32,7,64,2,0,,Test 2799
,64,64,32,7,64,2,1,,Test 2800
,64,64,32,7,128,1,0,,Test 2801
,64,64,32,7,128,1,1,,Test 2802
,64,64,32,7,128,2,0,,Test 2803
,64,64,32,7,128,2,1,,Test 2804
,64,64,32,7,256,1,0,,Test 2805
,64,64,32,7,256,1,1,,Test 2806
,64,64,32,7,256,2,0,,Test 2807
,64,64,32,7,256,2,1,,Test 2808
,64,64,32,7,512,1,0,,Test 2809
,64,64,32,7,512,1,1,,Test 2810
,64,64,32,7,512,2,0,,Test 2811
,64,64,32,7,512,2,1,,Test 2812
,64,64,32,7,1024,1,0,,Test 2813
,64,64,32,7,1024,1,1,,Test 2814
,64,64,32,7,1024,2,0,,Test 2815
,64,64,32,7,1024,2,1,,Test 2816
,64,64,64,1,8,1,0,,Test 2817
,64,64,64,1,8,1,1,,Test 2818
,64,64,64,1,8,2,0,,Test 2819
,64,64,64,1,8,2,1,,Test 2820
,64,64,64,1,16,1,0,,Test 2821
,64,64,64,1,16,1,1,,Test 2822
,64,64,64,1,16,2,0,,Test 2823
,64,64,64,1,16,2,1,,Test 2824
,64,64,64,1,32,1,0,,Test 2825
,64,64,64,1,32,1,1,,Test 2826
,64,64,64,1,32,2,0,,Test 2827
,64,64,64,1,32,2,1,,Test 2828
,64,64,64,1,64,1,0,,Test 2829
,64,64,64,1,64,1,1,,Test 2830
,64,64,64,1,64,2,0,,Test 2831
,64,64,64,1,64,2,1,,Test 2832
,64,64,64,1,128,1,0,,Test 2833
,64,64,64,1,128,1,1,,Test 2834
,64,64,64,1,128,2,0,,Test 2835
,64,64,64,1,128,2,1,,Test 2836
,64,64,64,1,256,1,0,,Test 2837
,64,64,64,1,256,1,1,,Test 2838
,64,64,64,1,256,2,0,,Test 2839
,64,64,64,1,256,2,1,,Test 2840
,64,64,64,1,512,1,0,,Test 2841
,64,64,64,1,512,1,1,,Test 2842
,64,64,64,1,512,2,0,,Test 2843
,64,64,64,1,512,2,1,,Test 2844
,64,64,64,1,1024,1,0,,Test 2845
,64,64,64,1,1024,1,1,,Test 2846
,64,64,64,1,1024,2,0,,Test 2847
,64,64,64,1,1024,2,1,,Test 2848
,64,64,64,3,8,1,0,,Test 2849
,64,64,64,3,8,1,1,,Test 2850
,64,64,64,3,8,2,0,,Test 2851
,64,64,64,3,8,2,1,,Test 2852
,64,64,64,3,16,1,0,,Test 2853
,64,64,64,3,16,1,1,,Test 2854
,64,64,64,3,16,2,0,,Test 2855
,64,64,64,3,16,2,1,,Test 2856
,64,64,64,3,32,1,0,,Test 2857
,64,64,64,3,32,1,1,,Test 2858
,64,64,64,3,32,2,0,,Test 2859
,64,64,64,3,32,2,1,,Test 2860
,64,64,64,3,64,1,0,,Test 2861
,64,64,64,3,64,1,1,,Test 2862
,64,64,64,3,64,2,0,,Test 2863
,64,64,64,3,64,2,1,,Test 2864
,64,64,64,3,128,1,0,,Test 2865
,64,64,64,3,128,1,1,,Test 2866
,64,64,64,3,128,2,0,,Test 2867
,64,64,64,3,128,2,1,,Test 2868
,64,64,64,3,256,1,0,,Test 2869
,64,64,64,3,256,1,1,,Test 2870
,64,64,64,3,256,2,0,,Test 2871
,64,64,64,3,256,2,1,,Test 2872
,64,64,64,3,512,1,0,,Test 2873
,64,64,64,3,512,1,1,,Test 2874
,64,64,64,3,512,2,0,,Test 2875
,64,64,64,3,512,2,1,,Test 2876
,64,64,64,3,1024,1,0,,Test 2877
,64,64,64,3,1024,1,1,,Test 2878
,64,64,64,3,1024,2,0,,Test 2879
,64,64,64,3,1024,2,1,,Test 2880
,64,64,64,5,8,1,0,,Test 2881
,64,64,64,5,8,1,1,,Test 2882
,64,64,64,5,8,2,0,,Test 2883
,64,64,64,5,8,2,1,,Test 2884
,64,64,64,5,16,1,0,,Test 2885
,64,64,64,5,16,1,1,,Test 2886
,64,64,64,5,16,2,0,,Test 2887
,64,64,64,5,16,2,1,,Test 2888
,64,64,64,5,32,1,0,,Test 2889
,64,64,64,5,32,1,1,,Test 2890
,64,64,64,5,32,2,0,,Test 2891
,64,64,64,5,32,2,1,,Test 2892
,64,64,64,5,64,1,0,,Test 2893
,64,64,64,5,64,1,1,,Test 2894
,64,64,64,5,64,2,0,,Test 2895
,64,64,64,5,64,2,1,,Test 2896
,64,64,64,5,128,1,0,,Test 2897
,64,64,64,5,128,1,1,,Test 2898
,64,64,64,5,128,2,0,,Test 2899
,64,64,64,5,128,2,1,,Test 2900
,64,64,64,5,256,1,0,,Test 2901
,64,64,64,5,256,1,1,,Test 2902
,64,64,64,5,256,2,0,,Test 2903
,64,64,64,5,256,2,1,,Test 2904
,64,64,64,5,512,1,0,,Test 2905
,64,64,64,5,512,1,1,,Test 2906
,64,64,64,5,512,2,0,,Test 2907
,64,64,64,5,512,2,1,,Test 2908
,64,64,64,5,1024,1,0,,Test 2909
,64,64,64,5,1024,1,1,,Test 2910
,64,64,64,5,1024,2,0,,Test 2911
,64,64,64,5,1024,2,1,,Test 2912
,64,64,64,7,8,1,0,,Test 2913
,64,64,64,7,8,1,1,,Test 2914
,64,64,64,7,8,2,0,,Test 2915
,64,64,64,7,8,2,1,,Test 2916
,64,64,64,7,16,1,0,,Test 2917
,64,64,64,7,16,1,1,,Test 2918
,64,64,64,7,16,2,0,,Test 2919
,64,64,64,7,16,2,1,,Test 2920
,64,64,64,7,32,1,0,,Test 2921
,64,64,64,7,32,1,1,,Test 2922
,64,64,64,7,32,2,0,,Test 2923
,64,64,64,7,32,2,1,,Test 2924
,64,64,64,7,64,1,0,,Test 2925
,64,64,64,7,64,1,1,,Test 2926
,64,64,64,7,64,2,0,,Test 2927
,64,64,64,7,64,2,1,,Test 2928
,64,64,64,7,128,1,0,,Test 2929
,64,64,64,7,128,1,1,,Test 2930
,64,64,64,7,128,2,0,,Test 2931
,64,64,64,7,128,2,1,,Test 2932
,64,64,64,7,256,1,0,,Test 2933
,64,64,64,7,256,1,1,,Test 2934
,64,64,64,7,256,2,0,,Test 2935
,64,64,64,7,256,2,1,,Test 2936
,64,64,64,7,512,1,0,,Test 2937
,64,64,64,7,512,1,1,,Test 2938
,64,64,64,7,512,2,0,,Test 2939
,64,64,64,7,512,2,1,,Test 2940
,64,64,64,7,1024,1,0,,Test 2941
,64,64,64,7,1024,1,1,,Test 2942
,64,64,64,7,1024,2,0,,Test 2943
,64,64,64,7,1024,2,1,,Test 2944
,64,64,128,1,8,1,0,,Test 2945
,64,64,128,1,8,1,1,,Test 2946
,64,64,128,1,8,2,0,,Test 2947
,64,64,128,1,8,2,1,,Test 2948
,64,64,128,1,16,1,0,,Test 2949
,64,64,128,1,16,1,1,,Test 2950
,64,64,128,1,16,2,0,,Test 2951
,64,64,128,1,16,2,1,,Test 2952
,64,64,128,1,32,1,0,,Test 2953
,64,64,128,1,32,1,1,,Test 2954
,64,64,128,1,32,2,0,,Test 2955
,64,64,128,1,32,2,1,,Test 2956
,64,64,128,1,64,1,0,,Test 2957
,64,64,128,1,64,1,1,,Test 2958
,64,64,128,1,64,2,0,,Test 2959
,64,64,128,1,64,2,1,,Test 2960
,64,64,128,1,128,1,0,,Test 2961
,64,64,128,1,128,1,1,,Test 2962
,64,64,128,1,128,2,0,,Test 2963
,64,64,128,1,128,2,1,,Test 2964
,64,64,128,1,256,1,0,,Test 2965
,64,64,128,1,256,1,1,,Test 2966
,64,64,128,1,256,2,0,,Test 2967
,64,64,128,1,256,2,1,,Test 2968
,64,64,128,1,512,1,0,,Test 2969
,64,64,128,1,512,1,1,,Test 2970
,64,64,128,1,512,2,0,,Test 2971
,64,64,128,1,512,2,1,,Test 2972
,64,64,128,1,1024,1,0,,Test 2973
,64,64,128,1,1024,1,1,,Test 2974
,64,64,128,1,1024,2,0,,Test 2975
,64,64,128,1,1024,2,1,,Test 2976
,64,64,128,3,8,1,0,,Test 2977
,64,64,128,3,8,1,1,,Test 2978
,64,64,128,3,8,2,0,,Test 2979
,64,64,128,3,8,2,1,,Test 2980
,64,64,128,3,16,1,0,,Test 2981
,64,64,128,3,16,1,1,,Test 2982
,64,64,128,3,16,2,0,,Test 2983
,64,64,128,3,16,2,1,,Test 2984
,64,64,128,3,32,1,0,,Test 2985
,64,64,128,3,32,1,1,,Test 2986
,64,64,128,3,32,2,0,,Test 2987
,64,64,128,3,32,2,1,,Test 2988
,64,64,128,3,64,1,0,,Test 2989
,64,64,128,3,64,1,1,,Test 2990
,64,64,128,3,64,2,0,,Test 2991
,64,64,128,3,64,2,1,,Test 2992
,64,64,128,3,128,1,0,,Test 2993
,64,64,128,3,128,1,1,,Test 2994
,64,64,128,3,128,2,0,,Test 2995
,64,64,128,3,128,2,1,,Test 2996
,64,64,128,3,256,1,0,,Test 2997
,64,64,128,3,256,1,1,,Test 2998
,64,64,128,3,256,2,0,,Test 2999
,64,64,128,3,256,2,1,,Test 3000
,64,64,128,3,512,1,0,,Test 3001
,64,64,128,3,512,1,1,,Test 3002
,64,64,128,3,512,2,0,,Test 3003
,64,64,128,3,512,2,1,,Test 3004
,64,64,128,3,1024,1,0,,Test 3005
,64,64,128,3,1024,1,1,,Test 3006
,64,64,128,3,1024,2,0,,Test 3007
,64,64,128,3,1024,2,1,,Test 3008
,64,64,128,5,8,1,0,,Test 3009
,64,64,128,5,8,1,1,,Test 3010
,64,64,128,5,8,2,0,,Test 3011
,64,64,128,5,8,2,1,,Test 3012
,64,64,128,5,16,1,0,,Test 3013
,64,64,128,5,16,1,1,,Test 3014
,64,64,128,5,16,2,0,,Test 3015
,64,64,128,5,16,2,1,,Test 3016
,64,64,128,5,32,1,0,,Test 3017
,64,64,128,5,32,1,1,,Test 3018
,64,64,128,5,32,2,0,,Test 3019
,64,64,128,5,32,2,1,,Test 3020
,64,64,128,5,64,1,0,,Test 3021
,64,64,128,5,64,1,1,,Test 3022
,64,64,128,5,64,2,0,,Test 3023
,64,64,128,5,64,2,1,,Test 3024
,64,64,128,5,128,1,0,,Test 3025
,64,64,128,5,128,1,1,,Test 3026
,64,64,128,5,128,2,0,,Test 3027
,64,64,128,5,128,2,1,,Test 3028
,64,64,128,5,256,1,0,,Test 3029
,64,64,128,5,256,1,1,,Test 3030
,64,64,128,5,256,2,0,,Test 3031
,64,64,128,5,256,2,1,,Test 3032
,64,64,128,5,512,1,0,,Test 3033
,64,64,128,5,512,1,1,,Test 3034
,64,64,128,5,512,2,0,,Test 3035
,64,64,128,5,512,2,1,,Test 3036
,64,64,128,5,1024,1,0,,Test 3037
,64,64,128,5,1024,1,1,,Test 3038
,64,64,128,5,1024,2,0,,Test 3039
,64,64,128,5,1024,2,1,,Test 3040
,64,64,128,7,8,1,0,,Test 3041
,64,64,128,7,8,1,1,,Test 3042
,64,64,128,7,8,2,0,,Test 3043
,64,64,128,7,8,2,1,,Test 3044
,64,64,128,7,16,1,0,,Test 3045
,64,64,128,7,16,1,1,,Test 3046
,64,64,128,7,16,2,0,,Test 3047
,64,64,128,7,16,2,1,,Test 3048
,64,64,128,7,32,1,0,,Test 3049
,64,64,128,7,32,1,1,,Test 3050
,64,64,128,7,32,2,0,,Test 3051
,64,64,128,7,32,2,1,,Test 3052
,64,64,128,7,64,1,0,,Test 3053
,64,64,128,7,64,1,1,,Test 3054
,64,64,128,7,64,2,0,,Test 3055
,64,64,128,7,64,2,1,,Test 3056
,64,64,128,7,128,1,0,,Test 3057
,64,64,128,7,128,1,1,,Test 3058
,64,64,128,7,128,2,0,,Test 3059
,64,64,128,7,128,2,1,,Test 3060
,64,64,128,7,256,1,0,,Test 3061
,64,64,128,7,256,1,1,,Test 3062
,64,64,128,7,256,2,0,,Test 3063
,64,64,128,7,256,2,1,,Test 3064
,64,64,128,7,512,1,0,,Test 3065
,64,64,128,7,512,1,1,,Test 3066
,64,64,128,7,512,2,0,,Test 3067
,64,64,128,7,512,2,1,,Test 3068
,64,64,128,7,1024,1,0,,Test 3069
,64,64,128,7,1024,1,1,,Test 3070
,64,64,128,7,1024,2,0,,Test 3071
,64,64,128,7,1024,2,1,,Test 3072
,64,64,256,1,8,1,0,,Test 3073
,64,64,256,1,8,1,1,,Test 3074
,64,64,256,1,8,2,0,,Test 3075
,64,64,256,1,8,2,1,,Test 3076
,64,64,256,1,16,1,0,,Test 3077
,64,64,256,1,16,1,1,,Test 3078
,64,64,256,1,16,2,0,,Test 3079
,64,64,256,1,16,2,1,,Test 3080
,64,64,256,1,32,1,0,,Test 3081
,64,64,256,1,32,1,1,,Test 3082
,64,64,256,1,32,2,0,,Test 3083
,64,64,256,1,32,2,1,,Test 3084
,64,64,256,1,64,1,0,,Test 3085
,64,64,256,1,64,1,1,,Test 3086
,64,64,256,1,64,2,0,,Test 3087
,64,64,256,1,64,2,1,,Test 3088
,64,64,256,1,128,1,0,,Test 3089
,64,64,256,1,128,1,1,,Test 3090
,64,64,256,1,128,2,0,,Test 3091
,64,64,256,1,128,2,1,,Test 3092
,64,64,256,1,256,1,0,,Test 3093
,64,64,256,1,256,1,1,,Test 3094
,64,64,256,1,256,2,0,,Test 3095
,64,64,256,1,256,2,1,,Test 3096
,64,64,256,1,512,1,0,,Test 3097
,64,64,256,1,512,1,1,,Test 3098
,64,64,256,1,512,2,0,,Test 3099
,64,64,256,1,512,2,1,,Test 3100
,64,64,256,1,1024,1,0,,Test 3101
,64,64,256,1,1024,1,1,,Test 3102
,64,64,256,1,1024,2,0,,Test 3103
,64,64,256,1,1024,2,1,,Test 3104
,64,64,256,3,8,1,0,,Test 3105
,64,64,256,3,8,1,1,,Test 3106
,64,64,256,3,8,2,0,,Test 3107
,64,64,256,3,8,2,1,,Test 3108
,64,64,256,3,16,1,0,,Test 3109
,64,64,256,3,16,1,1,,Test 3110
,64,64,256,3,16,2,0,,Test 3111
,64,64,256,3,16,2,1,,Test 3112
,64,64,256,3,32,1,0,,Test 3113
,64,64,256,3,32,1,1,,Test 3114
,64,64,256,3,32,2,0,,Test 3115
,64,64,256,3,32,2,1,,Test 3116
,64,64,256,3,64,1,0,,Test 3117
,64,64,256,3,64,1,1,,Test 3118
,64,64,256,3,64,2,0,,Test 3119
,64,64,256,3,64,2,1,,Test 3120
,64,64,256,3,128,1,0,,Test 3121
,64,64,256,3,128,1,1,,Test 3122
,64,64,256,3,128,2,0,,Test 3123
,64,64,256,3,128,2,1,,Test 3124
,64,64,256,3,256,1,0,,Test 3125
,64,64,256,3,256,1,1,,Test 3126
,64,64,256,3,256,2,0,,Test 3127
,64,64,256,3,256,2,1,,Test 3128
,64,64,256,3,512,1,0,,Test 3129
,64,64,256,3,512,1,1,,Test 3130
,64,64,256,3,512,2,0,,Test 3131
,64,64,256,3,512,2,1,,Test 3132
,64,64,256,3,1024,1,0,,Test 3133
,64,64,256,3,1024,1,1,,Test 3134
,64,64,256,3,1024,2,0,,Test 3135
,64,64,256,3,1024,2,1,,Test 3136
,64,64,256,5,8,1,0,,Test 3137
,64,64,256,5,8,1,1,,Test 3138
,64,64,256,5,8,2,0,,Test 3139
,64,64,256,5,8,2,1,,Test 3140
,64,64,256,5,16,1,0,,Test 3141
,64,64,256,5,16,1,1,,Test 3142
,64,64,256,5,16,2,0,,Test 3143
,64,64,256,5,16,2,1,,Test 3144
,64,64,256,5,32,1,0,,Test 3145
,64,64,256,5,32,1,1,,Test 3146
,64,64,256,5,32,2,0,,Test 3147
,64,64,256,5,32,2,1,,Test 3148
,64,64,256,5,64,1,0,,Test 3149
,64,64,256,5,64,1,1,,Test 3150
,64,64,256,5,64,2,0,,Test 3151
,64,64,256,5,64,2,1,,Test 3152
,64,64,256,5,128,1,0,,Test 3153
,64,64,256,5,128,1,1,,Test 3154
,64,64,256,5,128,2,0,,Test 3155
,64,64,256,5,128,2,1,,Test 3156
,64,64,256,5,256,1,0,,Test 3157
,64,64,256,5,256,1,1,,Test 3158
,64,64,256,5,256,2,0,,Test 3159
,64,64,256,5,256,2,1,,Test 3160
,64,64,256,5,512,1,0,,Test 3161
,64,64,256,5,512,1,1,,Test 3162
,64,64,256,5,512,2,0,,Test 3163
,64,64,256,5,512,2,1,,Test 3164
,64,64,256,5,1024,1,0,,Test 3165
,64,64,256,5,1024,1,1,,Test 3166
,64,64,256,5,1024,2,0,,Test 3167
,64,64,256,5,1024,2,1,,Test 3168
,64,64,256,7,8,1,0,,Test 3169
,64,64,256,7,8,1,1,,Test 3170
,64,64,256,7,8,2,0,,Test 3171
,64,64,256,7,8,2,1,,Test 3172
,64,64,256,7,16,1,0,,Test 3173
,64,64,256,7,16,1,1,,Test 3174
,64,64,256,7,16,2,0,,Test 3175
,64,64,256,7,16,2,1,,Test 3176
,64,64,256,7,32,1,0,,Test 3177
,64,64,256,7,32,1,1,,Test 3178
,64,64,256,7,32,2,0,,Test 3179
,64,64,256,7,32,2,1,,Test 3180
,64,64,256,7,64,1,0,,Test 3181
,64,64,256,7,64,1,1,,Test 3182
